Equipment,Map Section,SL ID,Old SL ID,House No.,Street,City,Rate,Lamp,Luminaire,Bracket,Support,Connection,Valid From Date,Lamp Date,Luminaire Date,Bracket Date,Support Date,Connection Date,Longitude,Latitude
1001576748,PE,7620,,,FAIRFORD RD,PADSTOW,1,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR1,01/07/2020,21/12/2017,24/03/2011,28/02/2017,24/03/2011,24/03/2011,151.0370380,-33.9337734
1001584076,JT,90043,,,CORMORANT RD,KOORAGANG,2,SON1*250,250W SON,T3,WOOD POLE NON-TRL,OH2,01/07/2020,27/09/2019,21/10/2011,21/10/2011,21/10/2011,21/10/2011,151.7621267,-32.8843468
1001622505,GU,30003,,,LEGGETTS DR,MULBRING,1,SON1*150,150W SON,6.0,WOOD POLE NON-TRL,OH,01/07/2020,05/03/2017,13/02/2012,13/02/2012,13/02/2012,13/02/2012,151.4783848,-32.9168701
1001622508,GU,30004,,,LEGGETTS DR,MULBRING,1,SON1*150,150W SON,6.0,WOOD POLE NON-TRL,OH,01/07/2020,05/03/2017,13/02/2012,13/02/2012,13/02/2012,13/02/2012,151.4783751,-32.9170696
1001641504,BU,30081,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UG2,01/07/2020,06/08/2020,10/07/2013,24/04/2014,10/07/2013,10/07/2013,151.5577356,-33.1887968
1001642424,BU,30078,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,06/08/2020,10/07/2013,10/07/2013,10/07/2013,28/02/2017,151.5565803,-33.1880797
1001642425,BU,30079,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,13/03/2020,10/07/2013,24/04/2014,10/07/2013,28/02/2017,151.5570114,-33.1883383
1001642426,BU,30080,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UG2,01/07/2020,06/08/2020,10/07/2013,24/04/2014,10/07/2013,10/07/2013,151.5574257,-33.1886051
1001642427,BU,30082,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,06/08/2020,10/07/2013,24/04/2014,10/07/2013,28/02/2017,151.5582431,-33.1890556
1001642428,BU,30083,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UG2,01/07/2020,06/08/2020,10/07/2013,24/04/2014,10/07/2013,10/07/2013,151.5587588,-33.1892686
1001642434,BU,30090,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,06/08/2020,10/07/2013,24/04/2014,10/07/2013,28/02/2017,151.5578220,-33.1883553
1001714086,CA,1251,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,28/05/2013,28/04/2014,28/05/2013,28/05/2013,151.2883637,-33.4268896
1001714141,CA,1254,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,28/05/2013,28/04/2014,28/05/2013,28/05/2013,151.2892807,-33.4280825
1001714142,CA,1256,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,28/05/2013,28/04/2014,28/05/2013,28/05/2013,151.2902066,-33.4287135
1001714143,CA,1260,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,20/08/2013,28/04/2014,20/08/2013,20/08/2013,151.2890439,-33.4282737
1001714144,CA,1261,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,20/08/2013,28/04/2014,20/08/2013,20/08/2013,151.2895190,-33.4286230
1001714145,CA,1262,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,20/08/2013,28/04/2014,20/08/2013,20/08/2013,151.2900512,-33.4289187
1001715083,CA,1250,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,15/09/2020,28/05/2013,28/04/2014,28/05/2013,28/05/2013,151.2881995,-33.4265455
1001716575,CA,1252,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,28/05/2013,28/04/2014,28/05/2013,28/05/2013,151.2885910,-33.4272928
1001731058,CA,1253,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,28/05/2013,28/04/2014,28/05/2013,28/05/2013,151.2889055,-33.4277063
1001731059,CA,1255,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,28/05/2013,28/04/2014,28/05/2013,28/05/2013,151.2897111,-33.4284137
1001731060,CA,1257,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,25/06/2020,20/08/2013,28/04/2014,20/08/2013,20/08/2013,151.2880372,-33.4270040
1001731061,CA,1258,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,20/08/2013,28/04/2014,20/08/2013,20/08/2013,151.2882928,-33.4274401
1001731062,CA,1259,,,CENTRAL COAST HWY,KARIONG,2,SON1*250,250W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,02/03/2016,20/08/2013,28/04/2014,20/08/2013,20/08/2013,151.2886350,-33.4278782
1001810527,WL,4921,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH,01/07/2020,23/05/2019,17/03/2015,17/03/2015,17/03/2015,17/03/2015,151.4260543,-33.4393379
1001810528,WL,4922,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH,01/07/2020,19/07/2018,17/03/2015,17/03/2015,17/03/2015,17/03/2015,151.4264221,-33.4392834
1001810529,WL,4923,,Opp 75,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH,01/07/2020,23/05/2019,17/03/2015,17/03/2015,17/03/2015,17/03/2015,151.4268249,-33.4392936
1001810530,WL,4924,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH,01/07/2020,13/05/2019,18/03/2015,18/03/2015,18/03/2015,18/03/2015,151.4272409,-33.4393195
1001810532,WL,4925,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH,01/07/2020,19/07/2018,18/03/2015,18/03/2015,18/03/2015,18/03/2015,151.4275966,-33.4393170
1001810533,WL,4926,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,6.0,WOOD POLE TRL,OH,01/07/2020,20/07/2018,18/03/2015,18/03/2015,18/03/2015,18/03/2015,151.4281680,-33.4393560
1001810538,WL,4927,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T3,WOOD POLE TRL,OH,01/07/2020,20/07/2018,19/03/2015,19/03/2015,19/03/2015,19/03/2015,151.4285142,-33.4393794
1001810541,WL,4928,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH,01/07/2020,20/07/2018,19/03/2015,19/03/2015,19/03/2015,19/03/2015,151.4289354,-33.4394380
1001810542,WL,4929,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T3,WOOD POLE TRL,OH,01/07/2020,20/07/2018,19/03/2015,19/03/2015,19/03/2015,19/03/2015,151.4293439,-33.4394474
1001810544,WL,4932,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T3,WOOD POLE TRL,OH,01/07/2020,20/07/2018,19/03/2015,19/03/2015,19/03/2015,19/03/2015,151.4297779,-33.4395050
1001810546,WL,4933,,,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T3,WOOD POLE TRL,OH,01/07/2020,20/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4301586,-33.4395113
1001810548,WL,4934,,,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T3,WOOD POLE TRL,OH,01/07/2020,20/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4304788,-33.4395557
1001810550,WL,4935,,,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T3,WOOD POLE TRL,OH,01/07/2020,20/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4308079,-33.4396010
1001810551,WL,4936,,,TERRIGAL DR,TERRIGAL,2,SON1*150 AR,150W SON ACTIVE REACTOR,T3,WOOD POLE TRL,OH,01/07/2020,20/07/2018,21/04/2016,20/03/2015,20/03/2015,20/03/2015,151.4311011,-33.4396861
1001810552,WL,4937,,,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T3,WOOD POLE TRL,OH,01/07/2020,20/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4314744,-33.4397364
1001810559,WL,4938,,,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T3,WOOD POLE TRL,OH,01/07/2020,20/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4317350,-33.4397716
1001810563,WL,4939,,,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T6,WOOD POLE TRL,OH,01/07/2020,20/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4321125,-33.4398223
1001810564,WL,4940,,,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T6,WOOD POLE TRL,OH,01/07/2020,20/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4324152,-33.4398625
1001810567,WL,4941,,,CHARLES KAY DR,TERRIGAL,2,SON1*250,250W SON,6.0,WOOD POLE TRL,OH,01/07/2020,19/07/2018,18/03/2015,18/03/2015,18/03/2015,18/03/2015,151.4277202,-33.4395643
1001810568,WL,4942,,,CHARLES KAY DR,TERRIGAL,2,SON1*250,250W SON,6.0,WOOD POLE TRL,OH,01/07/2020,19/07/2018,18/03/2015,18/03/2015,18/03/2015,18/03/2015,151.4276797,-33.4399008
1001810569,WL,4943,,,CHARLES KAY DR,TERRIGAL,2,SON1*250,250W SON,6.0,WOOD POLE TRL,OH,01/07/2020,19/07/2018,18/03/2015,18/03/2015,18/03/2015,18/03/2015,151.4276380,-33.4402522
1001810571,WL,4945,,,CHARLES KAY DR,TERRIGAL,2,SON1*250,250W SON,6.0,WOOD POLE TRL,OH,01/07/2020,20/07/2018,18/03/2015,18/03/2015,24/10/2014,24/10/2014,151.4280088,-33.4396168
1001810572,WL,4946,,,CHARLES KAY DR,TERRIGAL,2,SON1*250,250W SON,6.0,WOOD POLE TRL,OH,01/07/2020,20/07/2018,18/03/2015,18/03/2015,18/03/2015,18/03/2015,151.4279389,-33.4399314
1001810573,WL,4947,,,CHARLES KAY DR,TERRIGAL,2,SON1*250,250W SON,T2,WOOD POLE TRL,OH,01/07/2020,20/07/2018,18/03/2015,18/03/2015,18/03/2015,18/03/2015,151.4278826,-33.4404300
1001813770,WL,4865,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH,01/07/2020,20/07/2018,16/03/2015,16/03/2015,16/03/2015,16/03/2015,151.4244770,-33.4395266
1001813771,WL,4866,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T3,WOOD POLE TRL,OH2,01/07/2020,19/07/2018,16/03/2015,16/03/2015,16/03/2015,16/03/2015,151.4247863,-33.4394197
1001813772,WL,4867,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH2,01/07/2020,20/07/2018,16/03/2015,16/03/2015,16/03/2015,16/03/2015,151.4251610,-33.4392747
1001813773,WL,4868,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH2,01/07/2020,19/07/2018,17/03/2015,17/03/2015,17/03/2015,17/03/2015,151.4265068,-33.4389403
1001813775,WL,4870,,,TERRIGAL DR,TERRIGAL,2,SON1*250 AR,250W SON ACTIVE REACTOR,T6,WOOD POLE TRL,OH2,01/07/2020,30/06/2020,30/06/2020,18/03/2015,18/03/2015,18/03/2015,151.4273212,-33.4389768
1001813776,WL,4871,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH2,01/07/2020,19/07/2018,18/03/2015,18/03/2015,18/03/2015,18/03/2015,151.4284637,-33.4391271
1001813777,WL,4872,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH2,01/07/2020,19/07/2018,19/03/2015,19/03/2015,19/03/2015,19/03/2015,151.4288527,-33.4391779
1001813817,WL,4873,,,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH2,01/07/2020,30/11/2018,19/03/2015,19/03/2015,19/03/2015,19/03/2015,151.4294354,-33.4392578
1001813818,WL,4874,,,TERRIGAL DR,TERRIGAL,2,LED1*200,200W LED ALD,T6,UNKNOWN,OH2,01/07/2020,02/07/2019,02/07/2019,19/03/2015,19/03/2015,19/03/2015,151.4298116,-33.4393077
1001813819,WL,4875,,41-55,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,4.5,UNKNOWN,OH2,01/07/2020,19/07/2018,24/02/2015,24/02/2015,24/02/2015,24/02/2015,151.4301806,-33.4393657
1001813820,WL,4876,,41-55,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T3,UNKNOWN,OH2,01/07/2020,19/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4305010,-33.4394099
1001813821,WL,4877,,33-39,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T3,WOOD POLE TRL,OH2,01/07/2020,19/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4308943,-33.4394566
1001813822,WL,4878,,33-39,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,4.5,WOOD POLE TRL,OH2,01/07/2020,19/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4312369,-33.4395039
1001813823,WL,4879,,33-39,TERRIGAL DR,TERRIGAL,2,SON1*150,150W SON,T3,WOOD POLE TRL,OH2,01/07/2020,19/07/2018,20/03/2015,20/03/2015,20/03/2015,20/03/2015,151.4315494,-33.4395471
1001814867,SY,27960,,183,KENT ST,MILLERS POINT,3,SON1*400,400W SON,PRIVATE,PRIVATE,UGR1,01/07/2020,15/07/2013,15/07/2013,15/07/2013,15/07/2013,15/07/2013,,
1001855157,DU,8015,,236,NEW LINE RD,DURAL,2,SON1*150 AR,150W SON ACTIVE REACTOR,T7,WOOD POLE TRL,OH,01/07/2020,07/12/2016,07/01/2015,07/01/2015,07/01/2015,07/01/2015,151.0260318,-33.7058149
1001855158,DU,10097,,,SEBASTIAN DR,DURAL,1,SON1*150 AR,150W SON ACTIVE REACTOR,NIL,COLUMN 10.5M-13.5M,UGR1,01/07/2020,07/12/2016,14/04/2015,14/04/2015,14/04/2015,14/04/2015,151.0261471,-33.7055652
1001855159,DU,10092,,,NEW LINE RD,DURAL,2,SON1*150 AR,150W SON ACTIVE REACTOR,4.5,WOOD POLE TRL,OH,01/07/2020,07/12/2016,07/01/2015,07/01/2015,07/01/2015,07/01/2015,151.0256473,-33.7064167
1001855160,DU,10093,,,NEW LINE RD,DURAL,2,SON1*150 AR,150W SON ACTIVE REACTOR,4.5,WOOD POLE TRL,OH,01/07/2020,07/12/2016,07/01/2015,07/01/2015,07/01/2015,07/01/2015,151.0257575,-33.7060773
1001855161,DU,10094,,,NEW LINE RD,DURAL,2,SON1*150 AR,150W SON ACTIVE REACTOR,4.5,WOOD POLE TRL,OH,01/07/2020,07/12/2016,07/01/2015,07/01/2015,07/01/2015,07/01/2015,151.0258452,-33.7056417
1001855162,DU,10095,,,NEW LINE RD,DURAL,2,SON1*150 AR,150W SON ACTIVE REACTOR,4.5,WOOD POLE TRL,OH,01/07/2020,07/12/2016,07/01/2015,07/01/2015,07/01/2015,07/01/2015,151.0259248,-33.7052426
1001855163,DU,10096,,,NEW LINE RD,DURAL,2,SON1*250 AR,250W SON ACTIVE REACTOR,4.0,WOOD POLE TRL,OH,01/07/2020,18/12/2018,18/12/2018,18/12/2018,07/01/2015,07/01/2015,151.0260013,-33.7048659
1001858601,BU,30083,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,2ND LIGHT TRL,UGR2,01/07/2020,06/08/2020,10/07/2013,10/07/2013,10/07/2013,10/07/2013,151.5587588,-33.1892686
1001858602,BU,30082,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,2ND LIGHT TRL,UG2,01/07/2020,06/08/2020,10/07/2013,10/07/2013,10/07/2013,28/02/2017,151.5582431,-33.1890556
1001858603,BU,30081,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,2ND LIGHT TRL,UGR2,01/07/2020,06/08/2020,10/07/2013,10/07/2013,10/07/2013,10/07/2013,151.5577356,-33.1887968
1001858604,BU,30080,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,2ND LIGHT TRL,UGR2,01/07/2020,06/08/2020,10/07/2013,10/07/2013,10/07/2013,10/07/2013,151.5574257,-33.1886051
1001858606,BU,30079,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,2ND LIGHT TRL,UG2,01/07/2020,16/06/2016,10/07/2013,10/07/2013,10/07/2013,28/02/2017,151.5570114,-33.1883383
1001858610,BU,30078,,,PACIFIC HWY,LAKE MUNMORAH,2,SON1*250,250W SON,NIL,2ND LIGHT TRL,UG2,01/07/2020,06/08/2020,10/07/2013,10/07/2013,10/07/2013,28/02/2017,151.5565803,-33.1880797
1001875522,BV,5456,,,WYONG RD,BERKELEY VALE,2,MBF1*400,400W MBF - PARKWAY 1,NIL,COLUMN 7M-10M,UGR2,01/07/2020,08/09/2019,11/07/2016,28/02/2017,11/07/2016,28/02/2017,151.4279448,-33.3266076
1001875524,BV,5457,,,WYONG RD,BERKELEY VALE,2,MBF1*400,400W MBF - PARKWAY 1,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,08/09/2019,11/07/2016,28/02/2017,11/07/2016,28/02/2017,151.4280471,-33.3270594
1001875527,BV,5458,,,WYONG RD,BERKELEY VALE,2,MBF1*400,400W MBF - PARKWAY 1,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,08/09/2019,11/07/2016,28/02/2017,11/07/2016,28/02/2017,151.4281866,-33.3276750
1001875529,BV,5459,,,WYONG RD,BERKELEY VALE,2,MBF1*400,400W MBF - PARKWAY 1,NIL,COLUMN 7M-10M,UGR2,01/07/2020,08/09/2019,11/07/2016,28/02/2017,11/07/2016,28/02/2017,151.4283656,-33.3275318
1001875535,BV,5460,,,WYONG RD,BERKELEY VALE,2,MBF1*400,400W MBF - PARKWAY 1,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,08/09/2019,11/07/2016,28/02/2017,11/07/2016,28/02/2017,151.4280734,-33.3279714
1001875741,BV,5461,,,WYONG RD,BERKELEY VALE,2,SON1*400,400W SON,NIL,COLUMN 7M-10M,UGR2,01/07/2020,12/09/2019,11/07/2016,28/02/2017,11/07/2016,28/02/2017,151.4283326,-33.3286196
1001875744,BV,5462,,,WYONG RD,BERKELEY VALE,2,SON1*400 AR,400W SON ACTIVE REACTOR,NIL,COLUMN 7M-10M,UGR2,01/07/2020,29/08/2019,26/10/2016,28/02/2017,05/07/2016,28/02/2017,151.4281848,-33.3285304
1001875760,BV,5466,,,WYONG RD,BERKELEY VALE,2,SON1*400,400W SON,NIL,COLUMN 7M-10M,UGR2,01/07/2020,22/07/2020,11/07/2016,28/02/2017,11/07/2016,28/02/2017,151.4285654,-33.3289510
1001875764,BV,5467,,,WYONG RD,BERKELEY VALE,2,SON1*250 AR,250W SON ACTIVE REACTOR,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,29/08/2019,05/07/2016,28/02/2017,05/07/2016,28/02/2017,151.4287351,-33.3293364
1001875766,BV,5468,,,WYONG RD,BERKELEY VALE,2,SON1*250 AR,250W SON ACTIVE REACTOR,NIL,COLUMN 7M-10M,UGR2,01/07/2020,29/08/2019,05/07/2016,28/02/2017,05/07/2016,28/02/2017,151.4289329,-33.3297048
1001875768,BV,5469,,,WYONG RD,BERKELEY VALE,2,SON1*250 AR,250W SON ACTIVE REACTOR,NIL,COLUMN 7M-10M,UGR2,01/07/2020,29/08/2019,05/07/2016,28/02/2017,05/07/2016,28/02/2017,151.4291507,-33.3300548
1001900162,JT,50228,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,6.0,COLUMN 10.5M-13.5M,UGR2,01/07/2020,16/08/2019,14/02/2017,14/02/2017,14/02/2017,14/02/2017,151.7324806,-32.8839342
1001900163,JT,50229,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,6.0,COLUMN 10.5M-13.5M,UGR2,01/07/2020,16/08/2019,14/02/2017,14/02/2017,14/02/2017,14/02/2017,151.7325267,-32.8835080
1001900166,JT,50230,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,T3,COLUMN 10.5M-13.5M,UGR2,01/07/2020,24/01/2018,24/01/2018,24/01/2018,24/01/2018,24/01/2018,151.7323286,-32.8829622
1001900167,JT,50231,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,6.0,COLUMN 10.5M-13.5M,UGR2,01/07/2020,14/02/2017,14/02/2017,14/02/2017,14/02/2017,14/02/2017,151.7326397,-32.8830035
1001900168,JT,50232,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,T3,COLUMN 10.5M-13.5M,UGR2,01/07/2020,23/01/2018,23/01/2018,23/01/2018,23/01/2018,23/01/2018,151.7324201,-32.8825752
1001900169,JT,50233,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,6.0,COLUMN 10.5M-13.5M,UGR2,01/07/2020,14/02/2017,14/02/2017,14/02/2017,14/02/2017,14/02/2017,151.7327271,-32.8826166
1001900170,JT,50235,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,T3,COLUMN 10.5M-13.5M,UGR2,01/07/2020,17/01/2018,17/01/2018,17/01/2018,17/01/2018,17/01/2018,151.7325335,-32.8819955
1001900171,JT,50236,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,6.0,COLUMN 10.5M-13.5M,UGR2,01/07/2020,14/02/2017,14/02/2017,14/02/2017,14/02/2017,14/02/2017,151.7328562,-32.8820400
1001900172,JT,50237,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,T3,COLUMN 10.5M-13.5M,UGR2,01/07/2020,17/01/2018,17/01/2018,17/01/2018,17/01/2018,17/01/2018,151.7326499,-32.8814700
1001900173,JT,50238,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,6.0,COLUMN 10.5M-13.5M,UGR2,01/07/2020,22/05/2017,22/05/2017,22/05/2017,22/05/2017,22/05/2017,151.7329700,-32.8815183
1001900174,JT,50239,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,6.0,COLUMN 10.5M-13.5M,UGR2,01/07/2020,14/02/2017,14/02/2017,14/02/2017,14/02/2017,14/02/2017,151.7330890,-32.8809811
1001900175,JT,50240,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,T3,COLUMN 10.5M-13.5M,UGR2,01/07/2020,17/01/2018,17/01/2018,17/01/2018,17/01/2018,17/01/2018,151.7327601,-32.8809383
1001900176,JT,50241,,,TOURLE ST,MAYFIELD WEST,2,SON1*250 AR,250W SON ACTIVE REACTOR,T3,COLUMN 10.5M-13.5M,UGR2,01/07/2020,17/01/2018,17/01/2018,17/01/2018,17/01/2018,17/01/2018,151.7328378,-32.8805626
1001914539,WL,3298,,75,TERRIGAL DR,TERRIGAL,2,SON1*250,250W SON,T6,WOOD POLE TRL,OH2,01/07/2020,19/07/2018,17/03/2015,17/03/2015,17/03/2015,17/03/2015,151.4268917,-33.4389216
1001918121,RP,21418,,,HUME HWY,BANKSTOWN,2,SON1*250 AR,250W SON ACTIVE REACTOR,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,23/12/2019,23/11/2015,28/02/2017,23/11/2015,23/11/2015,151.0403484,-33.9055692
1001918122,RP,21419,,,HUME HWY,BANKSTOWN,2,SON1*400,400W SON,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,23/12/2019,23/11/2015,28/02/2017,23/11/2015,23/11/2015,151.0404867,-33.9056604
1001918125,RP,21417,,,STACEY ST,BANKSTOWN,1,SON1*250 AR,250W SON ACTIVE REACTOR,4.5,WOOD POLE TRL,OH,01/07/2020,24/12/2019,02/02/2016,28/01/2016,28/01/2016,02/02/2016,151.0403312,-33.9065100
1001918126,RP,21416,,,STACEY ST,BANKSTOWN,1,SON1*250 AR,250W SON ACTIVE REACTOR,4.5,WOOD POLE TRL,OH,01/07/2020,22/06/2020,02/02/2016,02/02/2016,02/02/2016,02/02/2016,151.0403496,-33.9067650
1001918128,RP,21415,,,STACEY ST,BANKSTOWN,1,SON1*250 AR,250W SON ACTIVE REACTOR,4.5,WOOD POLE TRL,OH,01/07/2020,24/12/2019,02/02/2016,02/02/2016,02/02/2016,02/02/2016,151.0404036,-33.9070585
1003134228,FA,3056,,,MILLER RD,BASS HILL,2,SON1*150,150W SON,2.0,WOOD POLE TRL,OH,01/07/2020,07/08/2018,07/08/2018,07/08/2018,07/08/2018,07/08/2018,150.9910629,-33.8960288
1003161598,DU,6100,,244,NEW LINE RD,DURAL,2,SON1*250 AR,250W SON ACTIVE REACTOR,6.0,WOOD POLE TRL,OH,01/07/2020,07/12/2016,22/07/2016,22/07/2016,22/07/2016,22/07/2016,151.0269331,-33.7026616
1003165464,LE,35524,,,PARRAMATTA RD,CONCORD,2,SON1*250 AR,250W SON ACTIVE REACTOR,4.5,WOOD POLE TRL,OH,01/07/2020,13/12/2019,17/05/2016,17/05/2016,17/05/2016,17/05/2016,151.1115060,-33.8695942
1003165465,LE,35525,,,PARRAMATTA RD,CONCORD,2,SON1*250 AR,250W SON ACTIVE REACTOR,4.5,WOOD POLE TRL,OH,01/07/2020,13/12/2019,17/05/2016,17/05/2016,17/05/2016,17/05/2016,151.1113908,-33.8697345
1003167346,IV,90327,,,BROOKS PDE,BELMONT,2,SON1*250 AR,250W SON ACTIVE REACTOR,NIL,COLUMN 10.5M-13.5M,UGR2,01/07/2020,29/05/2017,11/10/2016,29/05/2017,11/10/2016,11/10/2016,151.6577634,-33.0355951
